id,logo,name,descrption,prix,id_restaurant
1124212,,Gâteau Au Thé Vert,,"6,00 €",17002
1124213,,Coca Cola,,"4,00 €",17002
1124214,,Coca Light,,"4,00 €",17002
1124215,,Bière Saïgon,,"4,00 €",17002
1124216,,Lait De Soja,,"4,00 €",17002
1124217,,Jus De Coco,,"4,00 €",17002
1124218,,Jus De Fruits Pago Orange,,"4,00 €",17002
1124219,,Just De Fruits Pago Ananas,,"4,00 €",17002
1124220,,Evian,50cl,"2,50 €",17002
1124221,,Evian,100cl,"5,00 €",17002
1124222,,Badoit,50cl,"2,50 €",17002
1124223,,Badoit,100cl,"5,00 €",17002
2372989,,Samossas,Cornets frits de légumes,"6,00 €",34668
2372990,,Samossas Viande,Cornets frits garnis de viande hachée d'agneau,"7,00 €",34668
2372991,,Hara Bhara Kabab,"Fromage râpé en beignets avec épinards, petit pois et pommes de terre","6,00 €",34668
2372992,,Onion Bajia,Beignets d'oignons,"6,00 €",34668
2372993,,Pakora,Beignets d'aubergines frits avec différentes épices,"6,00 €",34668
2372994,,Pakora Panir,Beignets de fromage maison,"7,00 €",34668
2372995,,Pakora Crevettes,Beignets de crevettes,"8,00 €",34668
2372996,,Raita,Légumes avec du yogurt et des épices,"7,00 €",34668
2372997,,Pineapple Raita,Ananas en tranche en sauce avec du yaourt et des épices,"7,50 €",34668
2372998,,Assortiment De Beignets,"Beignets d'aubergines, oignons, crevettes & chou-fleur","13,00 €",34668
2372999,,Salade Maison,"Salade composée avec des tranches de poulet Tandoori aux épices, tomates et oignons","11,00 €",34668
2373000,,Salade Crevettes,"Crevettes, tomates, oignons, citron et menthe fraîche","12,00 €",34668
2373001,,Mixte Grill,"Mélange de morceaux de poulet, agneau, seekh kabab","18,00 €",34668
2373002,,Gambas Tandoori,"Spécialité très fine, gambas très longuement macérées dans un bouquet d'épices puis cuites au four","21,00 €",34668
2373003,,Murgh Tandoori,"Cuisse de poulet avec différentes épices, cuit au tandoor","9,00 €",34668
2373004,,Murgh Tikka,"Morceaux de blanc de poulet avec différentes épices, marinés et cuits en brochettes au tandoor","8,50 €",34668
2373005,,Murgh Malai Tikka,"Morceaux de blanc de poulet marinés à base de noix de cajou pilées et crème fraîche, cuits au tandoor","9,00 €",34668
2373006,,Hariyali Murgh Tikka,"Morceaux de blanc de poulet marinés aux épinards, épices et coriandre, cuits au tandoor","10,00 €",34668
2373007,,Saloni Poisson Tikka,Morceaux de saumon marinés et cuits au tandoor,"12,00 €",34668
2373008,,Seekh Kabab,"Viande hachée d'agneau avec herbes fraîches, cuite en brochette au tandoor","8,00 €",34668
2373009,,Dhori Seekh Kabab,"Mélange de viande hachée d'agneau et de poulet avec herbes fraîches, cuit en brochettes au tandoor","9,00 €",34668
2373010,,Agneau Tikka,Morceaux d'agneau longuement marinés dans des épices puis cuits au tandoor,"12,00 €",34668
2373011,,Bara Kabab,Jarret d'agneau longuement mariné dans différentes épices puis cuit au tandoor,"11,00 €",34668
2373012,,Batera Tandoori,Actuellement vendu,"11,00 €",34668
2373013,,Shami Kabab,"Viande hachée d'agneau mélangé à des lentilles indiennes et différentes épices, frit","7,50 €",34668
2373046,,Murh Karahi,"Morceaux de poulet Tandoori cuits avec tomates, poivrons émincés, épices et coriandre","13,50 €",34668
2373047,,Chicken Vindaloo,Morceaux de poulet mélangés avec des pommes de terre masala,"13,00 €",34668
2373048,,Poulet Moughlai,"Poulet en sauce, amandes, raisins secs, noix de cajou et crème fraîche, oeuf et épices","14,00 €",34668
2373049,,Butter Chicken,"Poulet au beurre mariné dans une sauce épicée, puis cuit au tandoor","13,00 €",34668
2373050,,Poulet Tikka Massala,"Poulet cuit an tandoor avec tomates, beurre et gingembre","13,00 €",34668
2373051,,Hariali Murgh Tikka Massala,"Morceaux de poulet marinés aux épinards et épices, cuits au tandoor dans un curry d'épinards","14,00 €",34668
2373052,,Murgh Kandhari,"Poulet mariné aux épices, sauté puis cuit et parsemé de graines de grenades fraîches","16,00 €",34668
2373053,,Poulet Kourma,"Morceaux de poulet préparés aux amandes, noix de cajou, raisins secs, pistaches et crème fraîche","13,50 €",34668
2373014,,Agneau Korma,"Morceaux d'agneau préparés aux amandes, noix de cajou, raisins secs, pistaches et crème fraîche","15,50 €",34668
2373015,,Agneau Palak,Agneau préparé aux épinards et des épices,"15,50 €",34668
2373016,,Agneau Bhijpuri,"Curry d'agneau, pommes de terre, poivrons et noix de cajou","15,00 €",34668
2373017,,Agneau Dopyaja,Curry d'agneau avec oignons aux différentes épices,"14,50 €",34668
2373018,,Agneau Punjab,Curry d'agneau préparé avec tomates et coriandre (relevé),"14,50 €",34668
2373019,,Agneau Tikka Massala,"Curry d'agneau cuit au tandoor avec tomates, beurre et gingembre","15,50 €",34668
2373020,,Agneau Bengan,"Agneau préparé aux aubergines hachées, tomates et épices","15,50 €",34668
2373021,,Agneau Hyderabadi,"Spécialité d'Hyderabad, sauce menthe, noix de coco & épices parfumées","14,50 €",34668
2373054,,Crevettes Saag,Crevettes préparées aux épinards et des épices,"15,00 €",34668
2373055,,Crevettes Kourma,"Crevettes préparées aux amandes, noix de cajou, raisins secs, pistaches et crème fraîche","14,50 €",34668
2373056,,Crevettes Madras,Curry de crevettes (relevé),"14,00 €",34668
2373057,,Crevettes Jalfrezi,"Crevettes sautées aux oignons, poivrons et tomates","14,50 €",34668
2373058,,Poisson Kourma,"Morceaux de poisson préparés aux amandes, noix de cajou, raisins secs, pistaches et crème fraîche","15,50 €",34668
2373059,,Poisson Goa,Poisson mijoté dans du lait de coco parfumé aux épices,"15,50 €",34668
2373060,,Poisson Massala,"Poisson cuit dans une sauce aux épices avec tomates, oignons et citron vert","14,50 €",34668
2373061,,Gambas Kourma,"Crevettes géantes cuites au tandoor et mélangées dans une sauce mixte : noix de cajou, amandes, pistaches et crème fraîche","22,00 €",34668
2373062,,Gambas Massala,"Crevettes géantes en sauce aux épices avec tomates, oignons et citron vert","22,00 €",34668
2373022,,Bartha,Caviar d'aubergines,"10,00 €",34668
2373023,,Palak Panir,Epinards et fromages maison préparés au curry,"10,00 €",34668
2373024,,Amristari Daal,Assortiment de lentilles indiennes préparées au curry,"10,00 €",34668
2373025,,Vegetables Kourma,Différents légumes préparés au curry et crème fraîche,"10,00 €",34668
2373026,,Allo Gobi,Chou fleur avec pommes de terre,"10,00 €",34668
2373027,,Daal Palak,Epinards avec lentilles indiennes,"9,00 €",34668
2373028,,Khumb Shai,Curry de champignons avec petits pois parfumé au safran,"10,00 €",34668
2373029,,Bhindi Massala,Actuellement vendu,"10,00 €",34668
2373038,,Shai Biryani,"Riz préparé avec du poulet, agneau, crevettes et des épices","18,00 €",34668
2373039,,Poulet Biryani,Riz préparé avec du poulet désossé et des épices,"15,00 €",34668
2373040,,Agneau Biryani,Riz préparé avec des morceaux d'agneau et des épices,"17,00 €",34668
2373041,,Crevettes Biryani,Riz préparé avec des crevettes décortiquée et des épices,"17,00 €",34668
2373042,,Vegetables Biryani,Riz préparé avec des légumes et des épices,"5,00 €",34668
2373043,,Riz Pilau,Riz parfumé aux épices,"3,50 €",34668
2373044,,Kashmir Pilau,Riz avec des fruits secs,"5,00 €",34668
2373045,,Matar Pilau,Riz avec petits pois,"5,00 €",34668
2373030,,Naan,"Pâte levée, farine","2,50 €",34668
2373031,,Cheese Naan,Pâte levée au fromage,"4,50 €",34668
2373032,,Naan Massala,Naan aux légumes et différentes épices,"4,50 €",34668
2373033,,Naan À L'Ail,Pâte levée à l'ail,"4,50 €",34668
2373034,,Keema Naan,"Pâte levée, viande hachée, beurre","5,50 €",34668
2373035,,Chapati,"Pâte non levée, farine complète","2,50 €",34668
2373036,,Parata Tandoori,"Pâte levée, farine complète, beurre cuit au tandoor","4,00 €",34668
2373037,,Parata Punjabi,"Pâte levée, farine complète, beurre cuit à la poële","5,00 €",34668
2373063,,Halwa Suji,Gâteau de semoule aux fruits secs,"6,00 €",34668
2373064,,Gajor Halwa,Gateau de carottes aux fruits secs,"6,00 €",34668
2373065,,Gulab Jamun,Boule de délice,"6,00 €",34668
2373066,,Salade De Fruits Frais,,"8,00 €",34668
2373067,,Fruits De Saison,,"8,00 €",34668
3956033,,Menu Léon ,Associez une cocotte de moules à la marinière et une délicieuse gaufre au sucre belge,"15,90 €",52499
3956034,,Les Moules à la Marinière 800g,"Beurre demi-sel, échalotes finement ciselées, vin blanc et persil, servies avec frites Fraîches","14,90 €",52499
3956035,,Les Moules Léon 800g,"Crème fraîche, céleri, vin blanc et échalote, servies avec frites fraîches","16,60 €",52499
3956036,,Les Moules au Roquefort 800g,"Roquefort Société, crème fraîche Isigny Ste Mère, vin blanc et échalote, servies avec frites fraîches","17,60 €",52499
3956037,,Les Moules Provençale 800g,"Tomates, ail, herbes de Provence, olives noires, huile d'olive, vin blanc et crème fraîche Isigny Sainte - Mère, servies avec des frîtes fraîches ","17,60 €",52499
3956038,,Les Moules au Curry 800g,"Curry Madras, ail, vin blanc, crème fraîche Isigny Ste Mère, persil et beurre, servies avec frites ","16,90 €",52499
3956926,,Les Moules À La Crème Aux Champignons 800g,"Crème fraîche Isigny Ste-Mère, céleri frais, champignons de Paris frais, échalotes et vin blanc , servies avec frites fraîches.","17,40 €",52499
3956039,,Gaufre Au Sucre,,"4,70 €",52499
3956041,,Coca-Cola,,"3,00 €",52499
3956042,,Coca-Cola Zéro,,"3,00 €",52499
3956044,,Oasis,,"3,00 €",52499
3956046,,Vittel,,"3,00 €",52499
3956048,,Heineken ,,"3,90 €",52499
1024692,,Aloco sauce,Frites de bananes plantain en sauce tomate aux oignons,"5,80 €",15605
1024693,,Pastels,Beignets sénégalais fourrés au poisson avec sauce rouge,"5,80 €",15605
1024694,,Féroce,Purée d’avocat épicée et farine de manioc avec salade,"5,80 €",15605
1024695,,Salade Khelkom,"Avocat, salade, maïs, poivron","5,80 €",15605
1024696,,Accra morue,Beignet antillais fourrés à la morue,"5,80 €",15605
1024698,,Yassa poulet,Poulet mariné et mijoté au citron avec olives et oignons,"12,50 €",15605
1024699,,Yassa poisson,Poisson mariné et mijoté au citron avec olives et oignons,"14,00 €",15605
1024700,,Mafé poulet,"Poulet sauce arachide, carotte, pomme de terre, patate douce","12,00 €",15605
1024701,,Mafé agneau,"Agneau sauce arachide, carotte, pomme de terre, patate douce","15,00 €",15605
1024702,,Thieboudienne,"Riz au poisson (mérou) avec chou, carotte et manioc","15,00 €",15605
1024703,,Soupkandia,"Sauce gombo, viande, poisson, crevettes, huile de palme","15,00 €",15605
1024704,,Plat végétarien,"Assortiment de patate douce, carotte, aloco et manioc","12,00 €",15605
1024706,,Poulet braisé,Poulet mariné braisé,"15,00 €",15605
1024708,,Poisson braisé,Poisson mariné braisé,"15,50 €",15605
1024710,,Ananas frais,,"5,00 €",15605
1024711,,Salade de fruits exotiques (selon la saison) ,,"5,00 €",15605
1024712,,Mangue (selon saison),,"5,00 €",15605
1024713,,Thiakry,Couscous de mil à la crème fraiche moulé à la louche,"5,00 €",15605
1024723,,Evian,50cl,"3,00 €",15605
1024724,,Perrier,50cl,"3,00 €",15605
1024725,,Coca,,"3,00 €",15605
1024726,,Coca Light,,"3,00 €",15605
1024727,,Orangina,,"3,00 €",15605
1024728,,Schweppes,,"3,00 €",15605
1024729,,Limonade,,"3,00 €",15605
1024730,,Jus de Fruits,"orange, abricot, ananas, mangue ou goyave","4,00 €",15605
3697952,,Jus De Bissap,33cl,"5,00 €",15605
3697956,,Jus De Gingembre,33cl,"5,00 €",15605
3698032,,Jus De Baobab,33cl,"5,00 €",15605
3698037,,Jus De Tamarin,33cl,"5,00 €",15605
2020883,,Assortiment de charcuterie,"Salami Napolitain, Mortadelle, Parmes 24 Mois, Speck","10,00 €",29655
2020881,,Légumes rôtis au four à bois,"Courgette, aubergine, poivrons, artichaut","10,00 €",29655
2020882,,Burratina,,"10,00 €",29655
3988871,,Pizza P - MILAN,"Mozzarella fior di latte d'Agerola, Gorgonzola piquante D.O.P, Basilic, Noix, Miel","16,00 €",29655
3988872,,Calzone Carmella - NAPLES,"Sauce tomate San Marzano D.O.P, pecorino romano D.O.P , Basilic frais, Mozzarella fior di latte d'Agerola, Ricotta vaccina, Ciccioli di maiale(cochon)","16,00 €",29655
3988873,,Marghe Belotti - BERGAME,"Pesto de basilic, pecorino romano D.O.P, Basilic frais, Mozzarella fior di latte d'Agerola, Pomodorino del Piennolo D.O.P","16,00 €",29655
2020888,,Marinara,"Double sauce tomate San Marzano D.O.P, Ail rouge de Nubia, Origan, Huile d'olive extra vierge. La base de la pizza, pour les Vegan, ou pas !","9,00 €",29655
2020887,http://cdn1.deliveroo.co.uk/media/menu_items/2020887/320x180.jpg?v=1488826539,Margherita D.O.P,"Sauce tomate San Marzano D.O.P, pecorino romano D.O.P , Basilic frais, Mozzarella fior di latte d'Agerola","9,00 €",29655
2020889,,Prosciutto e funghi,"Sauce tomate San Marzano D.O.P, pecorino romano D.O.P , Basilic frais, Mozzarella fior di latte d'Agerola, Jambon blanc l'italiano 1930, champignons","15,00 €",29655
2020896,http://cdn1.deliveroo.co.uk/media/menu_items/2020896/320x180.jpg?v=1488826509,Tripletta,"Sauce tomate San Marzano D.O.P, pecorino romano D.O.P , Basilic frais, Mozzarella fior di latte d'Agerola, Spianata Calabbra, N'duja(rillette de cochon piquante), piment vert. La pizza signature, reprise dans des pizzerias napolitaines. ","16,00 €",29655
2020894,,Cheesus Christ !,"Sauce tomate San Marzano D.O.P, pecorino romano D.O.P , Basilic frais, Mozzarella fior di latte d'Agerola, provola fumée, Gorgonzola piquant D.O.P. Notre version de la quatre fromages version Maradona. ","15,00 €",29655
2020892,,Végétarienne,"Sauce tomate San Marzano D.O.P, pecorino romano D.O.P , Basilic frais, Mozzarella fior di latte d'Agerola, légumes rôtis au four a bois","14,00 €",29655
3988880,,Bufala D.0.P,Actuellement vendu,"16,00 €",29655
3988881,,Calzone,"Double sauce tomate San Marzano D.O.P, pecorino romano D.O.P , Basilic frais, Mozzarella fior di latte d'Agerola. CONSEIL: personnalisez là avec nos suppléments !","10,00 €",29655
3988882,,Gustosa,"Pesto de basilic, pecorino romano D.O.P, Basilic frais, Mozzarella fior di latte d'Agerola, Saucisse de cochon noir","16,00 €",29655
2020893,,Belleville,"Mozzarella fior di latte d'Agerola, olives caizzane, Basilic frais, tomates jaunes ""dela Campania"", filet de thon de Cetera","14,00 €",29655
2020897,,Napoli,"Sauce tomate San Marzano D.O.P, pecorino romano D.O.P , Basilic frais, Mozzarella fior di latte d'Agerola, olives caizzane, Capres au sel, Anchois di Cetara","15,00 €",29655
3988883,,Salmone,"Pesto de pistache, Mozzarella fior di latte d'Agerola, Basilic frais, saumon fumé mariné maison (huile extra vierge, zest de citron et persil plat)","18,00 €",29655
3988876,,Salade de légumes et ricotta de buffelone,"Mesclun, tomates cerises, ricotta, légumes rôtis au feu de bois, olives caizzane, oignons rouge","14,00 €",29655
3988877,,Salade Caprese,"Tomates, origan, Mozzarella di Buffala D.O.P, basilic frais, Huile d'olive D.0.P ","13,00 €",29655
3988878,,Salade di verdura,"Mesclun, tomates cerises, olives caizzane, parmesan, oignons rouge","9,00 €",29655
3988879,,Salade d'Ischia,"filet deThon de cetera, Anchois, Œuf, haricot vert, poivrons rôtis, radis, olives caizzane","15,00 €",29655
2020913,,Bol de salade,"Mesclun, copeaux de parmesan, tomates cerises","3,00 €",29655
3988884,,Calzone delizia,"Créme de noisette Nocciolata, ricotta et noix. A partager, ou pas !","10,00 €",29655
2143363,,Pannacotta,,"8,00 €",29655
2078028,,Tiramisu,,"6,00 €",29655
2020914,,Baba au rhum,Actuellement vendu,"8,00 €",29655
2020916,,Thé glacé Maison 50cl,,"5,00 €",29655
2020917,,Infusion glacée Maison 50cl,,"5,00 €",29655
2020918,,Citronnade Maison 50cl,,"4,50 €",29655
2020919,,Orangeade Maison 50cl,,"4,50 €",29655
2020920,,Coca-Cola 25cl,,"3,30 €",29655
2020921,,Coca-Cola zéro 25cl,,"3,30 €",29655
2020922,,Perrier 25cl,,"3,30 €",29655
2020923,,Bière sans alcool,,"3,50 €",29655
2020931,,Super Bock - 25cl,,"3,00 €",29655
2020933,,Tre Piu Due - 75cl,Bière italienne artisanale Bio et Vegan,"16,00 €",29655
2401623,,Brooklyn,,"6,00 €",29655
2020924,,Côte du Rhône AOC - Rouge 75cl,Coup de dès - Vin nature,"30,00 €",29655
2020925,,Podère DOC - Rouge 75cl,Montepulciano d'Abruzzo,"27,00 €",29655
2020926,,Côtes du Roussillon AOC - Rouge 75cl,Le Petit Dernier,"22,00 €",29655
2020927,,Coteaux d'Aix - Rosé 75cl,Demoiselle Sans Gêne,"24,00 €",29655
2020928,,Viognier - Blanc 75cl,Domaine Les Salices,"25,00 €",29655
2020929,,Petit Chablis - Blanc 75cl,Domaine Laroche,"30,00 €",29655
2020930,,Prosecco Sciantis - Blanc 75cl,Colli del Seligo,"28,00 €",29655
3943273,,Nocellara,Grosses olives vertes de Sicile.,"3,50 €",52082
3943287,,Burrattina,125gr,"8,00 €",52082
3943292,,Pecorino al Tartufo,,"7,50 €",52082
3943299,,Zizzona di Battipaglia (500 gr),Énorme mozzarella di bufala à partager,"22,00 €",52082
3943302,,Finocchiona,,"7,00 €",52082
3943305,,Coppa Ferruccio,Cochon noir de calabre,"8,50 €",52082
3943308,,San Daniele 24 Mois,,"9,00 €",52082
3943312,,Mini Saltimbocca,"Petit sandwich napolitain à base de ragoût de
boulettes de viande et mozzarella.","6,00 €",52082
3943327,,Peperoni Grigliati E Stracciatella,"Poivrons du marché grillés, marinés, coeur de burrata.","7,00 €",52082
3943329,,Friselle Pomodoro E Alic,"Petits pains ronds tostés, tomates cerises, Anchois du
port de pèche de Cetara.","8,00 €",52082
3943335,,Battuto Di Tonno,"Tartare de thon Albacore assaisonné par nos soins,
pêche des vignes et noisettes du Piémont.","13,00 €",52082
3943341,,Carciofo Alla Romana,Artichaut frit.,"6,00 €",52082
3943393,,Tartare Di Manzo,"Viande de boeuf au couteau, tomates confites, pignons,
anchois, fleur de capres, parmesan.","16,00 €",52082
3943451,,Pannacotta,,"7,00 €",52082
3943452,http://cdn1.deliveroo.co.uk/media/menu_items/3943452/320x180.jpg?v=1497628692,Tiramisù,,"7,50 €",52082
3943458,,Babà Al Rum,,"9,00 €",52082
3943506,http://cdn1.deliveroo.co.uk/media/menu_items/3943506/320x180.jpg?v=1497628551,Salade Végétarienne,"Salade de jeunes pousses, bocconcini de bufala panés, tomates confites, melon, menthe fraîche. ","13,00 €",52082
3943507,,Salade de Poulpe,"Poulpe grillé, pommes grenailles confites, fenouil, oignons rouge
de Tropea.","14,00 €",52082
3943510,,Salade César,"Poulet grillé-pané, coeur de romaine, grissini maison, parmesan 24 mois, radis rose, sauce César.","14,00 €",52082
3943516,,Pommes Grenailles Confites au Four,,"5,00 €",52082
3943521,,Pôelée d'Epinards Frais,,"5,00 €",52082
3943537,,Margherita,"Ragoût de Tomate, mozzarella, basilic.","11,00 €",52082
3943912,,Caruso,"Ragoût de Tomate, olives taggiasches, tomates cerises, purée d’ail, fleurs de câpres.","12,00 €",52082
3943916,http://cdn1.deliveroo.co.uk/media/menu_items/3943916/320x180.jpg?v=1497628668,Stracciatella,"Ragoût de Tomate, stracciatella fraiche (coeur de burrata), basilic.","13,00 €",52082
3943920,,Parmigiana,"Ragoût de Tomate, mozzarella, aubergines frites, parmesan 24 mois d’affinage.","13,00 €",52082
3943921,,Capricciosa,"Ragoût de Tomate, mozzarella, jambon blanc «Prince de Paris»
champignons, olives taggiasche, petits artichauts des Pouilles.","15,00 €",52082
3943923,,Napoli,"Ragoût de tomate, fleur de mozzarella de bufala, anchois du port de pêche de Cetara, tomates cerises.","17,00 €",52082
3943927,http://cdn1.deliveroo.co.uk/media/menu_items/3943927/320x180.jpg?v=1497628531,Maremosso,"Ragoût de Tomate, couteaux, moules, calamars, poulpe, tomate
datterino, menthe fraîche.","18,00 €",52082
3943929,,Reginella,"Fleur de mozzarella di bufala (fraîche), tomates cerises , roquette,
pesto de basilic.","13,00 €",52082
3943932,,Quattro Formaggi,"Mozzarella di bufala, gorgonzola DOP, taleggio AOP, stracciatella
(coeur de burrata).","14,00 €",52082
3943933,,Capretta,"Chèvre frais du père Lethielleux, courgettes, oignons rouges de Tropea caramelisés, origan.","14,00 €",52082
3943934,,Crudo,"Jambon de parme DOP (24 mois d’affinage), stracciatella (coeur de
burrata), roquette.","17,00 €",52082
3943942,,Privavera,"Mozzarella, poêlée d’épinards, tomates jaunes marinés, bresaola, crème de chèvre.","18,00 €",52082
3943949,http://cdn1.deliveroo.co.uk/media/menu_items/3943949/320x180.jpg?v=1497628508,Fiore,"Mozzarella de bufala, espadon fumé, tomates jaune marinés, fenouil grenades, zest d’agrumes.","18,00 €",52082
3943952,http://cdn1.deliveroo.co.uk/media/menu_items/3943952/320x180.jpg?v=1497628625,Tartufella,"Mozzarella, asperges vertes, tomates datterino, truffe noire d’été fraîche, oeuf coulant.","19,00 €",52082
3993331,,Coca Cola Rouge - 33cl,,"3,00 €",52082
3993347,,Fanta Orange - 33cl,,"3,00 €",52082
3993384,,San Pellegrino - 1/2L,,"3,00 €",52082
3993396,,Birra Pero - 33cl,Bière italienne,"4,00 €",52082
3993403,,Aglianico lgt,,"22,00 €",52082
3993407,,Nero d'Avola Butera,,"28,00 €",52082
3993415,,Falanghina lgt,,"20,00 €",52082
3993423,,Vernaccia San Gimignano,,"27,00 €",52082
3993427,,Pinot Grigio Giulia,,"24,00 €",52082
1348676,,Raita,Yaourt Aux Concombres Et Tomate,"4,50 €",20368
1348677,,Pudina Raita,"Yaourt Aux Concombres, Oignons Et Tomate","4,50 €",20368
1348678,,Poulet Tikka,Supréme De Volaille Parfumée Aux Épices.,"7,50 €",20368
1348679,,Poulet Tandoori,Cuisse De Poulet Parfumée Aux Épices.,"6,50 €",20368
1348680,,Seekh Kebab,Viande Hachée D'Agneau Prépare Herbes Et Aux Épices.,"7,50 €",20368
1348681,,Dal Soupe,Velouté De Petites Lentilles.,"5,00 €",20368
1348682,,Poulet Sorba,Soupe De Poulet.,"5,00 €",20368
1348683,,Samosa Poulet,Chausson Au Poulet.,"6,00 €",20368
1348684,,Samosa Légumes,Chausson Des Légumes.,"5,00 €",20368
1348685,,Onion Pakora,Beignets D'Oignions.,"5,00 €",20368
1348686,,Crevette Pakora,Beignets De Crevettes.,"8,00 €",20368
1348687,,Mixte Pakoras,Assortiment Des Beignets.,"8,00 €",20368
1348688,,Nan,Galette De Farine Blanche.,"2,00 €",20368
1348689,,Nan Au Fromage,Pain Au Fromage Tendre.,"3,50 €",20368
1348690,,Roti,Galette Légère À La Farine De Blé.,"2,00 €",20368
1348691,,Paratha,Pain Du Pend,"3,00 €",20368
1348692,,Garlic Nan Au Fromage,Pain Au Tendre Enrobé L'Ail Fraise.,"4,00 €",20368
1348693,,Kheema Nan,Galette Fourée À La Viande Hachée D'Agneau.,"4,50 €",20368
1348694,,Masala Kulcha,Galette Fourée À La Pomme De Terre Et Petite Pois.,"4,00 €",20368
1348695,,Mirchi Nan Au Fromage Pain,Pain Au Tendre Enrobé De Piment Frais.,"4,00 €",20368
1348696,,Onion Nan,Pain Au Tendre Enrobé D'Oignons Fraise.,"4,00 €",20368
1348697,,Agneau Korma,Spécialité Du Chef : Morceaux De Gigot D'Agneau Préparés À La Crème Et Aux Amandes Et Noix De Cajoux,"16,50 €",20368
1348698,,Agneau Vindaloo,Gigot D'Agneau Et Pommes De Terre Tendres Servies Dans Une Sauce Aux Vingt Épices,"15,00 €",20368
1348699,,Kheema Matter ,Agneau Haché Accomodé Aux Petits Pois ,"13,50 €",20368
1348700,,Agneau Curry,Curry D'Agneau,"15,00 €",20368
1348701,,Agneau Sagwala,Curry D'Agneau Préparé Aux Épinards,"16,50 €",20368
1348702,,Agneau Bharta,Curry D'Agneau Préparé Aux Aubergines,"16,50 €",20368
1348703,,Agneau Tikka Massala,Morceaux De Gigot D'Agneau Grillés Au Four Tandoor Mijotés Dans Une Sauce Aux Épices,"16,50 €",20368
1348704,,Agneau Karai,"Spécialité Du Chef : Agneau Préparés Au Curry Avec Poivrons Frais , (Doux Et Parfumé)","17,50 €",20368
1348705,,Poulet Korma ,Tendre Morceaux De Poulet Préparés À La Crème Aux Amandes Et Noix De Cajoux ,"14,50 €",20368
1348706,,Poulet Vindaloo,Poulet Et Pommes De Terre Tendres Servies Dans Une Sauce Aux Vingt Épices,"13,50 €",20368
1348707,,Poulet Curry,Curry De Poulet,"12,50 €",20368
1348708,,Poulet Sagwala,Curry De Poulet Préparé Aux Épinards,"14,50 €",20368
1348709,,Poulet Tikka Massala,Spécialité Du Chef :Blanc De Poulet Grillés Au Four Tandoor Mijotés Dans Une Sauce Aux Épices,"14,50 €",20368
1348710,,Poulet  Karai,"Spécialité Du Chef : Poulet Préparés Au Curry Avec Poivrons Frais , (Doux Et Parfumé)","15,50 €",20368
1348711,,Butter Chicken,"Blanc De Poulet Accommodé À Une Sauce Tomate Fraiche Beurre, Ail Et Gingembre.","14,50 €",20368
1348712,,Poisson Curry,Curry De Poisson.,"12,50 €",20368
1348713,,Poisson Tikka Massala,Filets De Poissons Cuit Au Four Tandoor Puis Mijotés Dans Une Sauce Aux Épices.,"14,50 €",20368
1348714,,Crevettes Korma ,Crevettes Préparés À La Crème Aux Amandes Et Noix De Cajoux.,"15,50 €",20368
1348715,,Crevettes Curry,Sélection Des Crevettes Au Curry,"15,00 €",20368
1348716,,Crevettes Masala,Crevettes Mijotés Dans Une Sauce Aux Épices.,"15,50 €",20368
1348717,,Gambas Korma ,Spécial Du Chéf : Gambas Préparés À La Crème Aux Amandes Et Noix De Cajoux.,"18,50 €",20368
1348718,,Gambas Masala,"Curry De Gambas ,Tomate, Oignons, Citron, Gingembre, Coriandre Et Ses Épices.","18,50 €",20368
1348719,,Baigan Bharta,"Caviar D'Aubergines Préparés Avec Des Oignions, Tomate Et Des Épices.","10,00 €",20368
1348720,,Paneer Tikka Massala,Spécialité Du Chef : Curry De Fromage Maison En Sauce.,"10,50 €",20368
1348721,,Aloo Gobi,"Succulent Choux Fleur, Avec Pomme De Terres En Sauce Tomate.","8,00 €",20368
1348722,,Channa Massala,Pois Chiches Cuits Relevés Aux Épices,"8,00 €",20368
1348723,,Dall Makhani,"Lentilles Indiennes À La Créme, Accommodées Aux Herbes Et Aux Aromates.","8,00 €",20368
1348724,,Dall Palak,"Lentilles Indiennes Et Épinards, Accommodées Aux Herbes Et Aux Aromates.","8,00 €",20368
1348725,,Palak Paneer,Epinards Au Fromage Fait Maison.,"9,50 €",20368
1348726,,Chili Paneer,Poivrons Grillés Aux Croquettes De Fromege Fait Maison.,"9,50 €",20368
1348727,,Légumes Curry ,Curry De Légumes ,"8,00 €",20368
1348728,,Légumes Korma,Curry De Légumes Doux.,"9,00 €",20368
1348729,,Aloo Palak,Curry De Pommes De Terre Et D 'Épinards.,"8,00 €",20368
1348730,,Biriyani Spéciale,"Composé De Poulet, Agneau, Crevettes, Légumes Et Riz Basmati.","17,50 €",20368
1348731,,Biriyani Crevettes,Composé De Crevettes Épices Et Riz Basmati.,"15,50 €",20368
1348732,,Biriyani Agneau,Composé De Agneau Et Riz Basmati.,"14,50 €",20368
1348733,,Biriyani Poulet,Composé De Volaille Et Riz Basmati.,"13,50 €",20368
1348734,,Biriyani Légumes,Composé De Légumes Et Riz Basmati.,"11,50 €",20368
1348735,,Riz Nature  ,Riz Basmati Parfumés. Cannelle Et Cardamone.,"3,50 €",20368
1348736,,Riz Massala,Riz Basmati Parfumés Aux Épice.,"4,00 €",20368
1348737,,Riz Kashmiri,Riz Basmati Parfumés. Cannelle Et Cardamone Et Fruits Sac.,"4,50 €",20368
